ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4776,1,63.5,0,0,7,58.9,0,0.025,0,0,Dec,1,1,2,2,New_Visitor,FALSE,FALSE
4777,0,0,0,0,1,13,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
4778,7,445.3333333,1,135.5,52,1896.272222,0.005310734,0.013192815,3.795661017,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
4779,0,0,0,0,17,601.0333333,0.062745098,0.092156863,18.87145759,0,Aug,3,2,3,1,Returning_Visitor,FALSE,TRUE
4780,0,0,0,0,28,2076.966667,0.003846154,0.017948718,0,0,Dec,2,2,8,2,Returning_Visitor,FALSE,FALSE
4781,0,0,0,0,69,1238.586029,0.018571429,0.045269841,0,0,Nov,1,8,7,1,Returning_Visitor,FALSE,FALSE
4782,0,0,0,0,17,308.25,0.023529412,0.064705882,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
4783,1,7,0,0,20,887.5833333,0,0.016140351,34.25336842,0,May,2,2,3,11,Returning_Visitor,FALSE,TRUE
4784,0,0,0,0,21,197.3333333,0.00952381,0.041269841,0,0.8,May,2,10,7,4,Returning_Visitor,FALSE,FALSE
4785,8,935.1,1,21,172,10524.35936,0.005046115,0.01576463,2.924161864,0,Nov,3,2,1,3,Returning_Visitor,FALSE,TRUE
4786,0,0,0,0,15,475.6666667,0.013333333,0.013333333,0,0,Dec,1,1,3,8,New_Visitor,FALSE,FALSE
4787,0,0,0,0,11,170.5,0,0.018181818,0,0,Nov,1,8,1,11,Returning_Visitor,TRUE,FALSE
4788,8,117.0238095,2,57,11,252.8928571,0,0.011078431,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
4789,0,0,0,0,15,734.25,0,0.015384615,40.4014481,0,Dec,2,2,9,2,Returning_Visitor,FALSE,TRUE
4790,1,12,0,0,0,0,0,0.022222222,0,0,Aug,3,2,6,2,Returning_Visitor,TRUE,TRUE
4791,0,0,0,0,18,286,0.011111111,0.061111111,0,0.8,May,2,2,9,3,Returning_Visitor,FALSE,FALSE
4792,0,0,0,0,5,1439.5,0,0.08,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
4793,3,127.5,1,46.5,33,1440.933333,0.011428571,0.027210884,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
4794,6,66.77272727,1,83,62,2050.395743,0.005882353,0.012789661,17.07978235,0.2,May,3,2,4,4,Returning_Visitor,FALSE,TRUE
4795,0,0,0,0,1,0,0.2,0.2,0,0.4,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
4796,0,0,0,0,15,272.3333333,0.013333333,0.02,0,1,May,1,1,1,3,Returning_Visitor,TRUE,FALSE
4797,0,0,1,126,45,1340.611199,0.028787879,0.028371212,0,0,May,3,2,3,18,Returning_Visitor,FALSE,FALSE
4798,6,212,1,9,10,491,0,0.004444444,0,0.6,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
4799,0,0,0,0,15,789.6666667,0,0.014285714,14.55428571,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
4800,4,600.4230769,0,0,17,1883.827222,7.52E-04,0.013061325,0.120699914,0,Mar,2,2,1,8,Returning_Visitor,FALSE,TRUE
4801,2,77,0,0,32,1223.416667,0,0.010784314,215.0094118,0,May,3,2,4,2,Returning_Visitor,FALSE,TRUE
4802,0,0,0,0,2,0,0.2,0.2,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
4803,0,0,0,0,4,0,0.2,0.2,0,0.4,Feb,2,2,1,3,Returning_Visitor,FALSE,FALSE
4804,0,0,0,0,2,52,0,0.1,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
4805,6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
4806,2,241.6,0,0,28,920.7,0,0.015555556,0,0,Nov,1,8,3,20,Returning_Visitor,FALSE,FALSE
4807,0,0,0,0,6,62,0.133333333,0.166666667,0,0,May,3,2,2,3,Returning_Visitor,FALSE,FALSE
4808,1,3,0,0,19,273,0.035294118,0.070588235,0,0,May,3,2,1,6,Returning_Visitor,FALSE,FALSE
4809,0,0,0,0,17,469.4166667,0,0.011764706,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
4810,0,0,0,0,9,72,0.022222222,0.044444444,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
4811,0,0,0,0,107,3723.529739,0.001094276,0.01972313,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
4812,0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
4813,2,25,0,0,20,667.9166667,0,0.00952381,18.5847619,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
4814,0,0,0,0,6,203,0,0.033333333,0,0,Nov,4,1,2,3,Returning_Visitor,FALSE,FALSE
4815,0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,4,6,Returning_Visitor,TRUE,FALSE
4816,11,192.847619,0,0,186,6975.887249,0.003163265,0.00929719,14.45829487,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
4817,6,191,1,26.5,37,1874.841667,0.009302326,0.010077519,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE,FALSE
4818,0,0,0,0,2,29,0,0.1,0,1,Feb,2,4,4,2,Returning_Visitor,TRUE,FALSE
4819,0,0,0,0,75,1775.241667,0.001333333,0.019428571,0,0,Nov,2,6,5,3,Returning_Visitor,TRUE,FALSE
4820,0,0,0,0,2,61,0,0.05,0,0,May,3,2,3,15,Returning_Visitor,FALSE,FALSE
4821,2,46.33333333,0,0,11,177.4047619,0.016666667,0.038194444,0,0,May,3,2,5,4,Returning_Visitor,FALSE,FALSE
4822,0,0,0,0,5,109,0.08,0.1,0,0,May,3,2,3,3,Returning_Visitor,TRUE,FALSE
4823,0,0,0,0,2,65.4,0,0.1,0,0,Jul,2,2,9,13,Returning_Visitor,TRUE,FALSE
4824,7,169.5,0,0,50,1557.916667,0.003773585,0.013207547,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
4825,1,74,0,0,21,744.8333333,0,0.01,0,0,May,2,2,1,2,New_Visitor,TRUE,FALSE
4826,0,0,0,0,19,540.3333333,0,0.044736842,0,0,Nov,2,2,1,10,Returning_Visitor,TRUE,FALSE
4827,0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,1,Returning_Visitor,TRUE,FALSE
4828,0,0,0,0,10,3,0.14,0.16,0,0.8,May,2,5,2,3,Returning_Visitor,FALSE,FALSE
4829,12,187.2777778,3,88.58333333,43,3266.127778,0.004242424,0.043712341,3.332333333,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
4830,3,49.4,0,0,176,6847.736667,0.003370787,0.011516854,20.44064077,0,Aug,2,4,9,4,Returning_Visitor,FALSE,FALSE
4831,2,61.16666667,0,0,47,901.25,0.008333333,0.025,32.799375,0,May,2,4,6,4,Returning_Visitor,FALSE,TRUE
4832,1,111,0,0,13,274.5833333,0,0.016666667,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
4833,0,0,0,0,5,214,0,0.04,0,0,May,3,2,8,1,Returning_Visitor,FALSE,FALSE
4834,9,125.25,0,0,3,119.25,0,0.025,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
4835,0,0,0,0,17,349.375,0.0125,0.01875,0,0,Nov,3,2,9,20,Returning_Visitor,FALSE,FALSE
4836,0,0,0,0,51,507.5,0.007843137,0.011671335,12.01221257,0,Oct,3,2,1,1,Returning_Visitor,TRUE,TRUE
4837,0,0,0,0,8,426.6666667,0,0.0125,0,0,Feb,2,4,3,2,Returning_Visitor,FALSE,FALSE
4838,3,107,0,0,4,145.8333333,0,0.016666667,0,0,Mar,3,2,7,1,New_Visitor,FALSE,FALSE
4839,4,131,1,0,39,1752.942857,0.020075188,0.03374269,0,0.2,May,1,1,3,4,Returning_Visitor,FALSE,FALSE
4840,1,158,1,64,29,1916.761905,0.006451613,0.018709677,8.772473118,0,Mar,2,2,3,2,Returning_Visitor,TRUE,TRUE
4841,0,0,0,0,26,586.85,0.015384615,0.031868132,0,0,Dec,3,2,1,10,Returning_Visitor,FALSE,FALSE
4842,0,0,0,0,41,451.7142857,0.007692308,0.018376068,0,0,Nov,2,2,6,11,Returning_Visitor,FALSE,FALSE
4843,6,174.4571429,2,24.2,107,1688.2494,0,0.016407828,2.385969641,0,June,2,4,1,2,Returning_Visitor,TRUE,FALSE
4844,6,192.5,0,0,113,3000.666667,0.003478261,0.005217391,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
4845,0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
4846,0,0,0,0,48,3972,0,0.020991254,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
4847,4,174.8,0,0,16,237.5,0,0.011111111,0,0,Sep,3,2,4,2,New_Visitor,FALSE,FALSE
4848,0,0,0,0,10,60.5,0.02,0.04,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
4849,0,0,0,0,16,392.1428571,0.00625,0.027205882,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
4850,0,0,0,0,20,2280.833333,0.01,0.038333333,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
4851,0,0,0,0,4,32,0,0.075,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
4852,2,38.5,2,15,50,1766.855952,0.002884615,0.013141026,12.83705128,0.8,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
4853,3,922.75,0,0,56,4681.420833,0.007118644,0.022668819,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
4854,1,0,1,80.16666667,29,759.75,0,0.019354839,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
4855,5,218.8333333,3,54,28,1430.854167,0.018823529,0.022957516,9.509492485,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
4856,0,0,0,0,17,1338.8,0.058823529,0.094117647,0,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE
4857,1,0,0,0,10,304,0,0.02,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
4858,0,0,4,117.25,96,5286.208333,0.011,0.024119048,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,FALSE
4859,4,118,3,67,44,1489.144444,0.004081633,0.014693878,0,0,Mar,3,2,6,1,Returning_Visitor,TRUE,FALSE
4860,0,0,0,0,2,73,0.05,0.15,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4861,0,0,0,0,3,58.4,0,0.066666667,0,0,Jul,2,4,1,2,Returning_Visitor,FALSE,FALSE
4862,12,509.53125,2,11,33,2032.599702,0,0.020476926,5.730539288,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
4863,1,11,0,0,15,175.75,0,0.025,0,0,Nov,1,1,2,2,New_Visitor,FALSE,FALSE
4864,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
4865,3,29.2,0,0,17,652.5666667,0.022222222,0.033333333,24.12558571,0,June,1,1,6,3,Returning_Visitor,FALSE,TRUE
4866,1,178,0,0,3,110,0,0.016666667,0,0.2,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
4867,0,0,0,0,5,56,0,0.08,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4868,1,14,0,0,14,988.0625,0.014285714,0.028571429,68.84905671,0,Dec,2,5,9,1,Returning_Visitor,FALSE,TRUE
4869,12,176.9638554,9,266.875,351,8650.048771,0.012452132,0.027372411,1.984555788,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
4870,0,0,0,0,3,13,0.066666667,0.133333333,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
4871,14,173.0833333,3,424.5,115,3382.287999,0.005346832,0.021971597,0,0,May,2,2,2,6,Returning_Visitor,FALSE,FALSE
4872,1,5,0,0,12,306,0,0.02,0,0,Mar,2,2,6,8,Returning_Visitor,FALSE,FALSE
4873,1,41,4,360,28,769.5,0.024242424,0.042424242,19.38181818,0,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
4874,0,0,0,0,19,692.6222222,0,0.001470588,53.988,0.6,May,6,2,9,2,New_Visitor,FALSE,TRUE
4875,5,46.52,0,0,133,2248.914286,0.012077922,0.029349567,6.373770623,0,Jul,1,1,1,4,Returning_Visitor,FALSE,TRUE
4876,0,0,0,0,3,0,0.2,0.2,0,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE
4877,0,0,0,0,11,382.25,0.018181818,0.063636364,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
4878,8,50.75,1,26.75,22,553.5833333,0,0.017857143,5.798,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
4879,5,187.2666667,2,17,64,2121.304304,0.003188406,0.018007866,4.873969358,0,May,3,3,3,4,Returning_Visitor,TRUE,FALSE
4880,0,0,0,0,2,252.8,0,0.1,0,0,Oct,2,5,9,13,Returning_Visitor,TRUE,FALSE
4881,1,12.6,0,0,6,140.7,0,0.00952381,15.89480154,0,Jul,2,10,3,2,Returning_Visitor,TRUE,TRUE
4882,19,704.8699248,2,269.5,187,9487.639162,3.35E-05,0.014896228,2.873954681,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
4883,0,0,0,0,4,29,0.1,0.125,0,0.8,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
4884,0,0,0,0,4,219.5,0,0.016666667,0,0,May,1,2,2,2,Returning_Visitor,FALSE,FALSE
4885,0,0,0,0,40,4175.75,0.048333333,0.106,0,1,May,2,2,1,3,Returning_Visitor,TRUE,FALSE
4886,2,33,0,0,91,2023.75,0.004731183,0.018752216,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,FALSE
4887,6,141,0,0,47,830.3411669,0.004421769,0.028456454,0,0,Aug,1,1,4,2,Returning_Visitor,FALSE,FALSE
4888,0,0,0,0,13,305,0,0.016666667,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
4889,3,84.5,0,0,6,53.375,0.05,0.035,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE,FALSE
4890,6,368.75,0,0,46,3368.305556,0.003846154,0.011858974,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
4891,3,79,0,0,36,2517,0,0.005405405,27.23866195,0,Mar,2,10,2,2,Returning_Visitor,TRUE,TRUE
4892,0,0,0,0,16,838.1666667,0.0125,0.034375,0,0,May,1,1,2,4,Returning_Visitor,FALSE,FALSE
4893,3,113.8,0,0,15,336.1383333,0,0.011764706,0,0,Nov,2,4,9,3,New_Visitor,FALSE,FALSE
4894,4,86.6,0,0,12,193.75,0.008888889,0.016666667,0,0,May,1,2,3,5,Returning_Visitor,FALSE,FALSE
4895,0,0,0,0,77,3733.228571,0.018666667,0.048622222,0,0.8,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
4896,1,49.4,0,0,18,213.1714286,0,0.003921569,0,0,Oct,2,2,1,2,New_Visitor,FALSE,FALSE
4897,3,216.5,3,127.5,151,7700.501461,0.002597403,0.012782022,4.074920999,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
4898,6,86.08333333,0,0,32,892.9166667,0.005714286,0.011428571,0,0,May,2,2,1,5,New_Visitor,TRUE,FALSE
4899,0,0,0,0,6,140,0,0.033333333,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
4900,0,0,0,0,3,33.2,0.133333333,0.166666667,0,0,Aug,3,2,1,2,Returning_Visitor,TRUE,FALSE
4901,2,158,0,0,12,751.5,0,0.014285714,32.02714286,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
4902,9,156.6071429,5,156.75,83,2694.507143,0,0.009090909,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
4903,1,156.1428571,0,0,18,1181.198413,0,0.048235294,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
4904,0,0,0,0,16,588.3333333,0,0.025,0,0,Feb,2,4,1,1,Returning_Visitor,FALSE,FALSE
4905,1,44,0,0,25,773.4666667,0,0.029142857,10.3572,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE
4906,9,795.2083333,0,0,118,4947.358038,0.001138211,0.011200631,2.270358059,0,Nov,3,2,5,2,Returning_Visitor,FALSE,FALSE
4907,0,0,1,21,15,498.5,0,0.026666667,32.1908,0,May,2,4,1,2,Returning_Visitor,FALSE,TRUE
4908,0,0,0,0,6,162.5,0,0.033333333,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
4909,0,0,1,0,7,50,0.038095238,0.080952381,0,0.6,Feb,2,4,1,7,Returning_Visitor,FALSE,FALSE
4910,3,32,2,9,16,1760.6,0,0.033333333,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
4911,12,397.7166667,3,431.3333333,336,12595.62776,0.002376812,0.01331553,1.178989949,0,Nov,2,2,1,11,Returning_Visitor,FALSE,TRUE
4912,0,0,0,0,23,502.4666667,0,0.035507246,0,0.8,May,2,2,7,1,Returning_Visitor,FALSE,FALSE
4913,0,0,0,0,8,370,0,0.025,0,0,May,2,2,3,14,Returning_Visitor,TRUE,FALSE
4914,2,208,1,50,30,1461.666667,0,0.02125,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
4915,4,60.2,0,0,13,409.8371212,0,0.005882353,20.10126693,0,Oct,1,1,4,2,New_Visitor,FALSE,TRUE
4916,0,0,0,0,27,845.5,0,0.007407407,0,0,Mar,4,1,1,11,Returning_Visitor,TRUE,FALSE
4917,0,0,0,0,1,643,0.133333333,0.15,0,0,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
4918,1,512,0,0,5,322,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
4919,0,0,0,0,21,464.5833333,0,0.0125,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
4920,9,188.5638298,0,0,199,7750.537279,0.007911051,0.021772308,3.012181822,0,Nov,3,2,4,13,Returning_Visitor,FALSE,TRUE
4921,6,360.9166667,4,114.2,17,806.65,0.01,0.015,0,0,June,2,10,3,5,New_Visitor,TRUE,FALSE
4922,0,0,0,0,3,261,0,0.066666667,0,0,Mar,2,5,1,10,Returning_Visitor,FALSE,FALSE
4923,0,0,2,6.333333333,16,301.3333333,0.033333333,0.088888889,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
4924,2,74.5,0,0,22,432.5714286,0,0.00125,0,0,May,1,1,7,4,Returning_Visitor,FALSE,FALSE
4925,1,6,0,0,21,1046.32,0.019565217,0.053623188,0,0,Sep,4,1,5,1,Returning_Visitor,TRUE,FALSE
4926,11,347.7916667,0,0,91,2434.144872,0.002020202,0.019021966,10.51901813,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
4927,0,0,0,0,1,11,0,0.1,0,0,Dec,2,2,1,10,Other,FALSE,FALSE
4928,0,0,0,0,11,153.75,0.036363636,0.072727273,0,0,Nov,3,2,2,1,Returning_Visitor,FALSE,FALSE
4929,5,1652,0,0,15,446.375,0,0.005882353,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
4930,0,0,2,193.5,29,2141.902778,0.029032258,0.042319508,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,FALSE
4931,0,0,0,0,9,132,0.011111111,0.033333333,0,0,Mar,4,1,1,3,Returning_Visitor,TRUE,FALSE
4932,5,86.16666667,1,13,55,1546.503822,0.015577078,0.019159146,9.139760775,0,May,2,2,1,2,Returning_Visitor,TRUE,FALSE
4933,6,287,0,0,80,5046.056667,0.011084337,0.025771658,0.579785745,0,Oct,2,2,4,3,Returning_Visitor,FALSE,FALSE
4934,0,0,0,0,9,462.5,0.075,0.0875,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
4935,0,0,0,0,21,761.25,0,0.014035088,0,0,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
4936,2,15.2,0,0,22,244.2,0.027272727,0.063636364,0,0,Aug,2,2,7,1,Returning_Visitor,TRUE,FALSE
4937,0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,FALSE
4938,0,0,0,0,6,177.5,0.033333333,0.044444444,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
4939,0,0,1,41,13,698,0,0.032142857,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
4940,0,0,0,0,40,589.5,0.018333333,0.034416667,0,0,Aug,3,2,1,1,Returning_Visitor,TRUE,FALSE
4941,4,119.3333333,0,0,174,5602.593506,0,0.009057596,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
4942,10,252.5,2,506,14,289.6666667,0,0.021212121,29.77418182,0,May,2,4,4,2,Returning_Visitor,FALSE,TRUE
4943,4,74.21428571,0,0,32,1367.630952,0.008928571,0.0203125,50.82975,0,May,3,2,1,2,Returning_Visitor,TRUE,TRUE
4944,0,0,0,0,3,104,0,0.066666667,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE
4945,5,129.5,0,0,33,982,0,0.005882353,0,0,May,2,5,2,4,Returning_Visitor,TRUE,FALSE
4946,0,0,0,0,3,423.5,0.095454545,0.121153846,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE
4947,0,0,0,0,10,22.5,0.1,0.106666667,0,0.4,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
4948,0,0,0,0,55,4156.9,0.018787879,0.05352381,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,FALSE
4949,2,119.8,1,22.2,15,643.5,0,0.005882353,0,0,Sep,3,2,1,5,Returning_Visitor,TRUE,FALSE
4950,4,148.25,0,0,7,179.9583333,0,0.005,0,0,Nov,2,2,1,8,New_Visitor,TRUE,TRUE
4951,0,0,0,0,31,804.0430818,0,0.002090109,0,0,June,3,2,1,3,Returning_Visitor,FALSE,FALSE
4952,8,114.5,0,0,36,513.4,0.004166667,0.035238095,16.09065,0.6,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
4953,9,138.5666667,1,21.2,39,977.4128571,0.009756098,0.017615176,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,FALSE
4954,2,131.5,0,0,26,1960.475,0.007407407,0.024074074,33.69233226,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
4955,0,0,0,0,2,0,0.2,0.2,0,0.4,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
4956,3,35,0,0,16,352,0,0.011764706,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
4957,2,45,2,55.5,4,77.5,0,0.033333333,0,0,May,1,1,2,4,Returning_Visitor,TRUE,FALSE
4958,4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,Mar,4,2,2,2,New_Visitor,TRUE,FALSE
4959,0,0,0,0,40,952.9666667,0.001666667,0.016666667,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
4960,9,216.23,1,140.5,310,8468.339278,0.002821317,0.012414294,0.875047932,0,Sep,2,10,3,2,Returning_Visitor,TRUE,FALSE
4961,2,43.5,0,0,26,971.6666667,0,0.009259259,15.1510483,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
4962,4,52.83333333,0,0,57,1761.285714,0.006896552,0.022220854,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,FALSE
4963,0,0,0,0,8,758.1666667,0.025,0.05,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
4964,0,0,0,0,11,357,0.018181818,0.036363636,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE,FALSE
4965,0,0,0,0,4,197.4166667,0.016666667,0.0875,0,0,Nov,4,1,5,1,Returning_Visitor,FALSE,FALSE
4966,1,7,0,0,5,78.5,0,0.028571429,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE,FALSE
4967,1,5.5,0,0,7,286,0.025,0.05,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
4968,0,0,2,193.25,106,5633.538274,0.008878505,0.017232253,0,1,May,3,2,8,2,Returning_Visitor,TRUE,FALSE
4969,0,0,0,0,8,402,0,0.038095238,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
4970,0,0,0,0,96,1231.79046,0.00212766,0.01026897,0,0,Jul,2,4,3,1,Returning_Visitor,FALSE,FALSE
4971,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,3,New_Visitor,FALSE,FALSE
4972,0,0,0,0,25,629.5,0,0.01447619,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
4973,2,28.66666667,0,0,12,224.1666667,0,0.023333333,44.73466667,0,Mar,3,2,6,2,Returning_Visitor,FALSE,TRUE
4974,12,155.6,6,282,52,1283.052597,0.024747475,0.039201413,12.07468889,0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
4975,0,0,0,0,36,872.8333333,0,0.007058824,81.02729581,0,Nov,2,4,1,8,New_Visitor,FALSE,TRUE
4976,0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE,FALSE
4977,1,4,0,0,46,1107.666667,0.005925926,0.020148148,0,0.8,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
4978,0,0,0,0,7,244.25,0,0.028571429,0,0,Dec,2,2,1,13,Returning_Visitor,FALSE,FALSE
4979,4,101.7,0,0,40,708.5547619,0.009302326,0.016434109,0,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE
4980,3,100,0,0,27,730.7916667,0.016,0.027555556,0,0,Nov,3,2,3,11,Returning_Visitor,FALSE,FALSE
4981,0,0,0,0,42,1349.25,0,0.004065041,0,0,May,1,1,6,4,Returning_Visitor,TRUE,FALSE
4982,0,0,0,0,18,133,0.038888889,0.072222222,0,0,May,4,1,1,2,Returning_Visitor,TRUE,FALSE
4983,6,115.5833333,0,0,30,1076.958333,0,0.022857143,10.3889438,0,Nov,2,2,4,3,Returning_Visitor,TRUE,TRUE
4984,1,0,0,0,18,224.5,0.0375,0.0625,0,0,May,3,2,4,4,Returning_Visitor,TRUE,FALSE
4985,4,124,0,0,3,165,0,0.033333333,0,0,May,2,6,4,1,Returning_Visitor,FALSE,FALSE
4986,0,0,0,0,26,532,0.030769231,0.044230769,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
4987,6,166.375,1,0,39,1858.833333,0.001515152,0.011818182,50.17693633,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
4988,0,0,0,0,10,199.6666667,0.01,0.045,0,0,Nov,3,2,4,3,Returning_Visitor,FALSE,FALSE
4989,0,0,0,0,4,117.5,0.05,0.05,0,0.6,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
4990,0,0,1,3,20,780.5,0.004761905,0.043809524,10.9112449,0,Jul,3,2,3,3,Returning_Visitor,FALSE,FALSE
4991,0,0,0,0,3,255,0,0.066666667,0,0,June,2,2,3,4,Returning_Visitor,FALSE,FALSE
4992,4,157,0,0,20,834.075,0,0.013333333,4.84736534,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
4993,2,24.2,0,0,46,1376.3,0.008163265,0.03537415,6.012671082,0,Sep,2,4,3,1,Returning_Visitor,FALSE,FALSE
4994,0,0,0,0,3,44,0.066666667,0.1,0,0,May,3,2,1,15,Returning_Visitor,FALSE,FALSE
