ID,Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
782,273,13.0,1.5,23,3.6,,-17.4,0.95,,0.0,Winter,No Holiday,Yes
2676,565,11.0,6.9,46,2.1,1541.0,-3.9,2.33,0.0,0.0,Spring,No Holiday,Yes
1750,119,21.0,-5.6,69,2.2,1984.0,-10.3,0.0,,0.0,Winter,No Holiday,Yes
2792,705,7.0,8.5,67,0.7,,2.7,0.02,0.0,0.0,Spring,No Holiday,Yes
4980,11,11.0,,97,1.4,129.0,,0.09,16.0,0.0,Summer,No Holiday,Yes
1092,254,11.0,4.7,75,2.3,533.0,,0.54,,0.0,Winter,No Holiday,Yes
6425,1592,,27.2,58,3.7,1987.0,18.2,0.99,,,,No Holiday,Yes
7835,735,10.0,13.8,65,1.1,475.0,7.3,1.06,0.0,0.0,Autumn,No Holiday,Yes
7890,1961,17.0,19.2,36,0.7,1643.0,3.7,0.38,0.0,,,No Holiday,Yes
7529,1363,16.0,13.8,43,3.7,2000.0,1.4,0.74,0.0,0.0,Autumn,No Holiday,Yes
5056,1209,15.0,,63,,742.0,,2.47,0.0,0.0,Summer,No Holiday,Yes
2609,271,16.0,8.9,63,3.0,1614.0,2.2,0.28,0.0,0.0,Spring,No Holiday,Yes
7603,1695,18.0,16.5,38,1.6,1246.0,2.1,,0.0,0.0,Autumn,No Holiday,
2291,380,10.0,3.7,51,1.3,1596.0,-5.5,,,0.0,Spring,No Holiday,Yes
1728,118,23.0,-6.7,35,2.1,2000.0,-19.6,0.0,0.0,0.0,Winter,,Yes
611,180,,-2.2,36,4.1,,-15.2,0.53,0.0,0.0,Winter,No Holiday,
4667,1269,10.0,23.0,57,2.2,1145.0,14.0,1.1,0.0,0.0,Summer,No Holiday,Yes
6533,42,4.0,23.9,96,0.4,1797.0,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes
344,285,7.0,-7.0,63,0.6,865.0,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes
6501,10,20.0,23.3,97,3.3,183.0,22.7,,15.5,0.0,Summer,No Holiday,Yes
7235,0,10.0,,51,1.3,1989.0,7.1,0.81,0.0,0.0,Autumn,,No
3751,7,6.0,15.1,97,0.3,225.0,14.6,0.0,3.0,0.0,Spring,No Holiday,Yes
6655,602,6.0,20.0,97,0.0,647.0,19.5,,0.0,0.0,,,Yes
8092,0,,,67,0.6,1229.0,1.3,0.0,,0.0,Autumn,No Holiday,No
3216,849,23.0,15.5,27,3.5,2000.0,-3.4,,0.0,0.0,Spring,No Holiday,Yes
98,198,1.0,-6.5,41,2.8,2000.0,-17.6,,,0.0,Winter,,Yes
5850,1033,17.0,39.0,41,2.6,1881.0,23.3,,0.0,0.0,Summer,No Holiday,Yes
5177,1306,16.0,31.6,57,2.7,,22.0,2.19,,0.0,Summer,No Holiday,Yes
1538,184,1.0,-2.3,71,3.2,1078.0,-6.8,0.0,0.0,0.0,,No Holiday,Yes
3589,1375,12.0,20.5,31,2.6,,2.7,2.79,,0.0,Spring,No Holiday,Yes
5654,688,13.0,36.4,41,1.3,1655.0,21.0,2.86,,0.0,Summer,No Holiday,Yes
3649,612,0.0,19.7,76,0.5,386.0,15.3,0.0,,0.0,Spring,No Holiday,Yes
7382,0,13.0,23.4,39,1.4,2000.0,8.6,,0.0,,Autumn,No Holiday,No
5759,1158,22.0,29.0,74,0.9,1652.0,23.8,0.0,0.0,0.0,Summer,No Holiday,Yes
1518,48,5.0,-6.8,61,0.2,1724.0,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
5062,2225,21.0,25.2,75,1.4,644.0,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
8163,0,2.0,9.7,78,0.0,619.0,6.0,,0.0,0.0,Autumn,No Holiday,No
4625,1220,16.0,22.0,60,,,,0.14,0.0,0.0,Summer,No Holiday,Yes
4273,770,0.0,17.3,55,,,8.1,,0.0,0.0,,No Holiday,Yes
3670,327,21.0,10.5,94,2.8,1627.0,9.5,0.0,1.0,,Spring,No Holiday,Yes
2091,80,2.0,-1.7,66,0.8,,-7.2,0.0,0.0,0.0,Winter,No Holiday,Yes
573,116,20.0,0.6,67,3.3,,-4.8,0.0,0.0,,Winter,Holiday,Yes
8366,1028,13.0,15.7,41,2.3,1322.0,2.4,2.01,0.0,0.0,Autumn,No Holiday,Yes
7037,241,4.0,19.6,74,1.4,847.0,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
7700,1819,,13.2,42,1.3,2000.0,0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
3063,919,14.0,8.1,24,4.7,1914.0,-11.3,2.99,0.0,0.0,Spring,,Yes
5900,1558,19.0,33.5,54,2.7,1871.0,22.9,0.35,0.0,0.0,Summer,No Holiday,Yes
6727,624,6.0,20.2,70,1.6,,14.5,,0.0,0.0,,,Yes
8208,679,,12.9,72,1.4,2000.0,7.9,0.0,0.0,0.0,,No Holiday,Yes
6023,1628,22.0,29.5,73,,1936.0,24.1,0.0,0.0,0.0,Summer,No Holiday,Yes
6604,440,3.0,21.5,61,1.3,2000.0,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
4480,1250,,29.0,38,3.4,749.0,13.2,2.12,0.0,0.0,Summer,No Holiday,Yes
8173,0,12.0,14.5,57,0.8,373.0,6.0,1.08,0.0,0.0,Autumn,No Holiday,No
371,201,,-6.2,42,2.3,1893.0,-17.0,0.52,0.0,0.0,Winter,,Yes
1939,819,18.0,4.7,43,2.4,938.0,-6.8,0.19,,0.0,Winter,No Holiday,Yes
6577,1075,0.0,23.2,83,0.5,1887.0,20.1,0.0,,0.0,Autumn,No Holiday,Yes
8504,934,7.0,0.5,53,1.1,2000.0,-7.9,,0.0,0.0,Autumn,No Holiday,Yes
3671,299,22.0,10.4,85,,1671.0,7.9,,0.0,0.0,,,Yes
3653,93,4.0,18.4,81,0.4,300.0,15.0,0.0,0.0,0.0,Spring,No Holiday,Yes
5202,1381,17.0,27.3,76,0.9,,22.6,0.52,0.0,0.0,Summer,No Holiday,Yes
2362,570,9.0,3.5,60,1.3,1969.0,-3.5,0.71,,0.0,,No Holiday,Yes
4261,1404,12.0,23.4,38,2.8,1756.0,8.2,1.87,0.0,0.0,Spring,No Holiday,Yes
5433,613,8.0,26.2,75,0.9,1560.0,21.4,0.77,0.0,0.0,Summer,No Holiday,Yes
4992,552,23.0,21.6,89,4.3,698.0,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes
5800,666,15.0,35.5,43,1.3,2000.0,20.9,1.61,,0.0,Summer,No Holiday,Yes
8278,847,21.0,,78,1.0,303.0,7.1,0.0,,0.0,Autumn,No Holiday,Yes
3738,2014,17.0,23.6,29,3.9,1948.0,4.5,1.68,0.0,0.0,Spring,No Holiday,Yes
5731,2183,18.0,33.7,62,3.2,1082.0,25.3,,0.0,0.0,,No Holiday,Yes
7769,1813,16.0,20.9,20,2.0,1976.0,-2.9,,0.0,0.0,Autumn,No Holiday,Yes
6511,346,6.0,24.7,85,3.8,2000.0,22.0,0.0,0.0,,Summer,No Holiday,Yes
5592,1288,23.0,28.8,56,1.6,2000.0,19.1,0.0,0.0,0.0,Summer,No Holiday,Yes
1172,365,19.0,1.5,41,1.0,1210.0,-10.3,0.0,0.0,0.0,Winter,No Holiday,
6055,645,,25.7,83,0.6,1483.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes
1423,94,6.0,-10.9,43,1.0,1967.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
8263,167,6.0,9.5,85,0.6,304.0,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
8164,0,3.0,9.4,81,0.3,500.0,6.2,,0.0,0.0,Autumn,No Holiday,No
6111,697,,35.0,45,2.2,1957.0,21.2,2.73,,0.0,Summer,No Holiday,Yes
7852,249,,9.4,85,1.6,983.0,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
875,204,10.0,,39,2.0,,-15.4,0.54,0.0,0.0,Winter,No Holiday,Yes
2298,883,17.0,10.2,27,2.8,1826.0,-8.0,1.22,,0.0,Spring,No Holiday,Yes
2644,82,3.0,1.3,40,2.1,2000.0,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes
8028,818,,8.7,41,2.6,1907.0,-3.8,1.96,0.0,,Autumn,No Holiday,Yes
5348,2328,,28.2,72,1.6,1745.0,22.6,0.13,0.0,0.0,Summer,,Yes
841,202,0.0,-4.7,52,,1611.0,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
8705,808,16.0,9.6,17,3.0,1706.0,-14.3,0.77,0.0,0.0,Autumn,No Holiday,Yes
582,32,5.0,-3.7,51,2.6,2000.0,-12.3,0.0,0.0,0.0,Winter,Holiday,Yes
205,427,12.0,2.4,40,0.8,1809.0,-9.8,1.05,,0.0,Winter,No Holiday,Yes
1642,237,9.0,-12.0,50,1.3,1523.0,-20.3,0.43,0.0,,,,Yes
2015,346,22.0,2.9,65,,1150.0,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
3254,1229,,,46,3.4,1325.0,2.0,2.71,0.0,0.0,Spring,No Holiday,Yes
5747,654,10.0,32.0,65,0.9,,24.5,1.19,,0.0,Summer,No Holiday,Yes
906,349,17.0,2.3,33,0.2,1515.0,-12.3,0.13,0.0,0.0,Winter,No Holiday,Yes
632,262,7.0,-10.1,38,2.3,2000.0,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes
6835,3222,18.0,24.7,45,0.7,,11.9,,0.0,0.0,,No Holiday,Yes
5969,752,,,55,,1650.0,24.2,2.01,0.0,0.0,Summer,No Holiday,Yes
1975,159,,-4.0,34,3.4,2000.0,-17.5,0.0,0.0,0.0,Winter,No Holiday,Yes
163,795,18.0,0.7,46,,1558.0,,0.0,0.0,0.0,,No Holiday,Yes
4999,417,6.0,19.2,97,1.5,157.0,18.7,0.0,0.0,0.0,,No Holiday,Yes
6348,710,11.0,32.1,49,1.6,1874.0,20.0,2.63,0.0,0.0,Summer,No Holiday,Yes
8267,699,10.0,12.2,73,1.9,374.0,7.4,0.92,0.0,0.0,Autumn,No Holiday,Yes
6302,847,,31.6,46,2.7,1864.0,18.5,,0.0,0.0,,No Holiday,Yes
4714,1170,9.0,20.1,65,1.4,2000.0,,0.93,0.0,0.0,,No Holiday,Yes
876,245,11.0,-1.6,35,,1812.0,-15.1,0.87,0.0,0.0,Winter,No Holiday,Yes
1432,177,15.0,-5.2,27,4.5,1927.0,-21.3,1.06,0.0,0.0,Winter,,
4644,1092,11.0,22.9,54,,1959.0,13.0,2.56,0.0,0.0,Summer,No Holiday,Yes
5081,1317,16.0,27.9,69,0.5,880.0,21.6,0.61,0.0,0.0,Summer,No Holiday,Yes
8400,721,23.0,,57,0.7,752.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
5813,244,4.0,28.8,58,0.9,2000.0,19.7,0.0,0.0,0.0,Summer,,Yes
5919,676,14.0,33.1,54,4.2,1879.0,22.5,,0.0,,Summer,No Holiday,Yes
8257,754,0.0,11.3,77,0.9,433.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2857,490,,11.8,78,0.6,438.0,8.0,0.0,0.0,,Spring,No Holiday,Yes
1862,169,13.0,3.5,17,3.2,,,,0.0,0.0,Winter,Holiday,Yes
2660,402,19.0,2.0,81,0.7,2000.0,-0.9,0.0,0.0,0.0,Spring,,Yes
3385,707,0.0,16.3,59,0.2,756.0,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
8370,1532,,,46,1.8,1374.0,2.1,0.31,,0.0,Autumn,No Holiday,Yes
8561,759,16.0,,34,,1985.0,-8.7,0.55,0.0,0.0,Autumn,No Holiday,Yes
8006,847,13.0,9.8,33,,1937.0,-5.7,2.3,0.0,0.0,Autumn,No Holiday,Yes
6484,281,3.0,22.9,93,0.6,,21.7,0.0,0.0,0.0,,No Holiday,Yes
4734,277,5.0,,65,1.2,2000.0,,0.0,0.0,0.0,Summer,,Yes
3332,842,19.0,,40,2.4,1207.0,1.2,0.21,0.0,0.0,Spring,No Holiday,Yes
7584,940,,9.8,66,0.5,1979.0,3.7,,0.0,0.0,Autumn,No Holiday,Yes
6985,0,,19.5,73,1.2,1916.0,14.5,0.0,,0.0,Autumn,No Holiday,No
6483,482,,23.2,88,0.6,2000.0,21.0,,,0.0,Summer,,Yes
2097,786,8.0,-2.9,63,0.7,1386.0,-8.9,0.11,0.0,0.0,Winter,No Holiday,Yes
2004,308,11.0,2.7,44,0.9,1761.0,-8.3,,0.0,0.0,,No Holiday,Yes
8299,752,18.0,8.9,55,2.0,,,0.0,,0.0,Autumn,No Holiday,Yes
6323,402,10.0,24.8,82,3.2,1732.0,21.5,,0.0,0.0,Summer,No Holiday,Yes
5018,1068,1.0,22.2,84,0.3,610.0,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes
547,340,18.0,6.6,73,0.4,229.0,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1450,254,9.0,-9.9,49,0.8,1624.0,-18.6,0.2,0.0,0.0,Winter,,Yes
6449,1025,16.0,23.5,56,2.3,2000.0,14.2,0.5,,0.0,Summer,No Holiday,Yes
2611,1200,18.0,8.6,55,2.4,1958.0,0.0,0.09,0.0,0.0,,No Holiday,Yes
1901,37,4.0,-4.1,27,0.6,2000.0,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes
7308,959,11.0,17.0,45,,1966.0,4.9,,0.0,0.0,Autumn,,Yes
2758,456,21.0,9.8,74,2.2,219.0,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
1886,193,13.0,-0.4,15,2.4,1938.0,,,0.0,0.0,,,Yes
8603,62,10.0,0.4,97,1.8,207.0,0.0,0.0,,8.8,Autumn,No Holiday,Yes
5739,656,,28.8,80,1.9,925.0,24.9,0.0,0.0,0.0,Summer,No Holiday,Yes
8374,1239,,9.8,52,0.5,1255.0,0.3,0.0,0.0,0.0,Autumn,,Yes
2098,416,9.0,-1.1,53,0.9,1308.0,-9.4,0.72,0.0,,Winter,No Holiday,Yes
8061,1269,20.0,9.9,53,1.7,1868.0,0.7,,0.0,,Autumn,No Holiday,Yes
5693,252,4.0,27.7,75,1.0,1360.0,22.8,,0.0,0.0,Summer,,Yes
500,355,19.0,0.8,71,0.9,923.0,-3.8,0.0,0.0,0.8,,No Holiday,
5625,1889,8.0,30.0,56,0.9,2000.0,20.2,0.54,0.0,0.0,Summer,No Holiday,Yes
837,311,20.0,-2.8,39,1.7,1702.0,-14.8,0.0,0.0,0.0,,No Holiday,Yes
3472,971,15.0,16.1,52,1.5,2000.0,6.2,0.93,,0.0,Spring,No Holiday,Yes
4698,1934,17.0,24.6,57,,1866.0,15.5,0.45,0.0,0.0,Summer,No Holiday,Yes
7379,0,10.0,,49,1.7,1980.0,8.0,,0.0,0.0,Autumn,No Holiday,No
2172,239,11.0,0.8,52,4.6,1035.0,-7.9,2.2,0.0,0.0,Spring,Holiday,Yes
7965,624,20.0,8.2,82,2.8,2000.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
5679,754,14.0,33.0,53,1.7,1357.0,22.1,1.73,0.0,0.0,Summer,No Holiday,Yes
7889,1528,,20.4,32,0.9,1720.0,3.1,,,0.0,Autumn,No Holiday,Yes
399,268,14.0,-3.2,26,3.1,1933.0,-20.0,1.07,0.0,0.0,Winter,No Holiday,Yes
2011,730,18.0,3.9,56,4.0,1004.0,-4.0,0.18,0.0,0.0,,No Holiday,Yes
5167,747,6.0,24.0,84,0.1,1969.0,21.1,0.05,,0.0,Summer,No Holiday,Yes
8575,339,6.0,-2.6,40,1.4,2000.0,-14.3,0.0,0.0,0.0,Autumn,,Yes
1284,184,11.0,-11.7,27,4.0,1935.0,-26.9,0.94,0.0,1.0,Winter,No Holiday,Yes
6555,381,2.0,23.4,79,0.4,1045.0,19.5,0.0,0.0,0.0,,No Holiday,Yes
6793,792,0.0,20.7,57,1.8,2000.0,11.8,0.0,0.0,0.0,,No Holiday,Yes
4257,608,8.0,18.3,51,2.0,1366.0,7.9,0.7,0.0,0.0,Spring,No Holiday,Yes
1837,174,12.0,1.7,20,3.0,1983.0,-18.9,2.28,0.0,0.0,Winter,Holiday,Yes
7695,1083,14.0,,24,1.7,1983.0,-2.6,2.4,0.0,0.0,Autumn,No Holiday,Yes
1020,140,11.0,-11.2,31,2.4,1944.0,-25.0,0.94,,0.0,Winter,,Yes
6722,345,1.0,21.6,77,2.6,1777.0,17.3,0.0,0.0,0.0,Autumn,,Yes
1327,71,,-16.1,33,,2000.0,-28.7,0.0,0.0,0.7,Winter,No Holiday,Yes
5769,456,8.0,28.6,63,0.8,1867.0,20.8,1.0,0.0,0.0,Summer,No Holiday,Yes
476,190,19.0,-1.5,81,1.8,,-4.3,0.0,0.0,2.2,Winter,,Yes
2811,225,2.0,11.5,75,,399.0,7.2,0.0,0.0,0.0,,No Holiday,Yes
6974,1069,13.0,25.6,50,3.8,1876.0,14.3,2.82,0.0,0.0,Autumn,No Holiday,Yes
1652,280,19.0,-5.2,33,2.6,2000.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
8411,699,10.0,9.4,55,0.1,,0.7,0.49,0.0,0.0,Autumn,No Holiday,Yes
7919,680,22.0,10.5,72,2.4,2000.0,5.6,0.0,,0.0,Autumn,No Holiday,Yes
2529,1176,8.0,3.8,56,2.4,2000.0,-4.1,0.32,0.0,0.0,,No Holiday,Yes
1207,50,6.0,-0.1,60,,1080.0,-6.9,0.0,0.0,0.0,Winter,,Yes
6044,1698,19.0,28.2,82,0.4,1832.0,24.8,,0.0,0.0,Summer,No Holiday,Yes
5470,2241,21.0,28.0,64,1.5,2000.0,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes
8210,158,1.0,11.9,77,1.1,1634.0,7.9,0.0,,0.0,Autumn,No Holiday,Yes
8687,740,22.0,,33,2.1,722.0,,,0.0,0.0,Autumn,No Holiday,Yes
7090,810,9.0,19.7,78,1.3,740.0,15.7,1.17,0.0,0.0,Autumn,No Holiday,Yes
868,103,3.0,-5.6,56,1.0,1367.0,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes
2975,1030,22.0,16.0,85,2.0,409.0,13.4,0.0,0.0,0.0,Spring,,Yes
5237,331,4.0,20.0,63,1.8,2000.0,12.7,0.0,0.0,0.0,Summer,No Holiday,
5094,54,5.0,22.6,86,,1076.0,20.1,0.0,0.1,0.0,Summer,No Holiday,Yes
5434,715,9.0,27.0,71,1.0,1518.0,,0.97,0.0,0.0,Summer,No Holiday,Yes
542,423,13.0,7.7,68,,249.0,,0.58,0.0,0.0,Winter,No Holiday,Yes
5196,890,11.0,26.3,71,1.1,1340.0,20.6,0.86,0.0,0.0,Summer,No Holiday,Yes
1133,55,4.0,,68,0.5,322.0,-2.3,,0.0,0.0,Winter,No Holiday,Yes
8617,420,,2.7,86,1.2,422.0,0.5,0.0,,3.0,Autumn,No Holiday,Yes
7377,0,,13.9,68,0.9,1912.0,8.0,0.34,0.0,0.0,Autumn,,No
3391,184,6.0,12.3,67,0.5,483.0,6.3,0.0,,0.0,Spring,No Holiday,
6685,1072,,27.1,44,5.0,2000.0,13.7,2.8,0.0,0.0,Autumn,No Holiday,Yes
2963,664,10.0,18.9,66,,1298.0,12.4,,,0.0,Spring,No Holiday,Yes
4156,43,3.0,14.9,96,2.2,636.0,,0.0,0.5,0.0,Spring,No Holiday,Yes
3260,317,,,62,2.1,1661.0,3.9,0.19,0.0,0.0,Spring,No Holiday,Yes
7434,1870,17.0,21.1,64,1.2,2000.0,14.0,0.4,,0.0,Autumn,,Yes
8704,798,15.0,10.5,16,2.7,1509.0,-14.3,1.29,0.0,0.0,,No Holiday,Yes
2584,1128,,12.0,37,0.8,879.0,-2.2,1.09,0.0,0.0,Spring,,Yes
2814,107,5.0,10.2,80,0.8,366.0,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes
7196,1937,,20.7,46,1.0,2000.0,8.6,,0.0,0.0,Autumn,No Holiday,Yes
8029,907,12.0,10.0,39,,2000.0,-3.3,,0.0,0.0,Autumn,No Holiday,Yes
5175,1005,14.0,31.3,58,3.0,,22.0,2.46,,0.0,Summer,No Holiday,Yes
6404,948,19.0,23.6,86,3.0,1275.0,21.1,0.04,0.0,,Summer,No Holiday,Yes
3587,787,10.0,17.5,35,1.8,1570.0,1.8,2.26,0.0,0.0,Spring,No Holiday,Yes
7960,948,15.0,12.2,67,,2000.0,6.2,0.86,0.0,0.0,Autumn,No Holiday,Yes
7896,919,,12.5,59,0.8,1602.0,,0.0,0.0,0.0,Autumn,,Yes
7885,1188,12.0,18.2,37,1.4,1861.0,3.2,2.25,0.0,0.0,Autumn,No Holiday,Yes
2631,478,14.0,7.3,38,3.4,1997.0,-6.1,1.6,0.0,0.0,Spring,,Yes
7427,2,10.0,17.0,97,1.5,676.0,,0.15,6.0,,Autumn,No Holiday,Yes
7996,182,3.0,1.7,59,0.5,,-5.4,0.0,,0.0,Autumn,No Holiday,Yes
5037,1039,20.0,21.0,96,0.1,1431.0,20.3,0.02,0.0,0.0,,No Holiday,
1081,171,0.0,3.0,60,0.5,842.0,-4.0,0.0,0.0,0.0,,No Holiday,
4284,986,,25.1,45,0.9,1982.0,12.3,2.9,0.0,0.0,,No Holiday,Yes
2086,239,21.0,0.2,55,2.5,1942.0,-7.7,0.0,0.0,0.0,Winter,,
2453,88,4.0,6.2,59,0.8,493.0,-1.2,0.0,,0.0,Spring,No Holiday,Yes
4967,2046,22.0,27.4,55,0.3,1001.0,17.5,,0.0,0.0,Summer,No Holiday,Yes
2024,174,7.0,-0.1,97,,179.0,-0.5,0.0,0.0,3.8,Winter,No Holiday,Yes
6147,467,2.0,28.6,70,1.5,2000.0,22.5,0.0,0.0,0.0,Summer,No Holiday,Yes
7963,651,18.0,8.9,85,1.8,2000.0,6.5,0.01,,0.0,,No Holiday,Yes
7129,620,0.0,17.2,50,1.7,2000.0,6.6,0.0,0.0,0.0,Autumn,Holiday,Yes
227,19,10.0,0.5,91,,143.0,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes
1014,35,5.0,-14.6,45,,2000.0,-23.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1930,347,9.0,-0.6,43,0.5,,-11.6,0.52,0.0,0.0,Winter,No Holiday,Yes
6560,828,7.0,,83,,1127.0,,0.01,0.0,0.0,Summer,,Yes
5252,2352,19.0,26.1,51,1.4,2000.0,15.1,0.32,0.0,0.0,Summer,No Holiday,Yes
1405,189,12.0,-3.5,26,2.5,1756.0,-20.2,1.07,0.0,0.0,Winter,No Holiday,Yes
2180,231,19.0,-1.7,45,3.3,1375.0,-12.1,0.01,0.0,0.0,Spring,Holiday,Yes
698,234,1.0,-0.5,83,0.7,244.0,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1125,332,20.0,4.5,58,0.8,383.0,-3.0,,0.0,0.0,Winter,No Holiday,Yes
3896,43,7.0,13.3,81,1.5,525.0,10.1,,0.1,0.0,Spring,No Holiday,Yes
6590,1303,13.0,29.4,48,,1942.0,17.2,2.88,,0.0,Autumn,No Holiday,Yes
5111,16,22.0,,97,0.7,540.0,,0.0,3.5,0.0,Summer,No Holiday,
1779,106,2.0,-6.0,58,2.0,2000.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes
5940,499,11.0,31.2,63,2.6,1695.0,23.3,1.99,,0.0,Summer,No Holiday,
2635,1111,18.0,4.1,43,3.5,2000.0,-7.3,0.21,0.0,0.0,Spring,,Yes
3490,1066,9.0,11.7,32,0.8,1862.0,-4.4,1.6,0.0,0.0,Spring,No Holiday,Yes
6340,346,3.0,24.1,80,,1920.0,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
1038,40,5.0,-6.3,51,0.8,2000.0,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
2257,22,0.0,7.6,88,2.5,1974.0,5.7,0.0,9.0,0.0,Spring,No Holiday,Yes
6232,970,15.0,33.5,26,,2000.0,11.3,2.9,,0.0,Summer,No Holiday,Yes
2614,731,,8.0,47,3.3,2000.0,-2.6,,0.0,0.0,Spring,No Holiday,Yes
314,170,1.0,-9.8,48,0.8,2000.0,-18.7,0.0,0.0,0.0,Winter,,Yes
2650,614,9.0,2.5,40,1.9,2000.0,-9.7,0.41,0.0,0.0,Spring,No Holiday,Yes
2282,188,1.0,0.8,67,0.8,2000.0,-4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
6663,987,,27.4,52,3.8,1998.0,,2.67,0.0,0.0,Autumn,No Holiday,Yes
2548,157,3.0,1.8,59,0.7,2000.0,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
5513,912,16.0,33.1,42,2.9,1712.0,18.4,2.52,0.0,0.0,Summer,No Holiday,Yes
5133,61,,23.5,97,0.1,1814.0,22.9,0.04,24.0,0.0,Summer,No Holiday,Yes
2160,23,,1.8,96,1.2,745.0,1.2,0.0,,0.0,Winter,,Yes
3138,1004,17.0,20.6,39,5.6,2000.0,,0.74,0.0,0.0,Spring,No Holiday,Yes
7710,185,5.0,7.8,81,1.1,2000.0,4.7,,,0.0,,No Holiday,Yes
5851,1929,18.0,37.8,47,3.8,1931.0,24.5,1.09,0.0,0.0,Summer,No Holiday,Yes
3968,1239,7.0,16.2,79,1.2,239.0,12.5,0.36,0.0,0.0,Spring,No Holiday,Yes
1429,186,,-7.3,23,,1903.0,-24.9,,,0.0,Winter,No Holiday,Yes
6602,930,1.0,22.8,59,1.5,2000.0,14.3,0.0,0.0,0.0,,No Holiday,Yes
2521,287,0.0,8.4,86,2.2,2000.0,6.1,0.0,,0.0,Spring,No Holiday,Yes
6743,1796,22.0,19.8,51,1.2,2000.0,9.3,,0.0,0.0,Autumn,No Holiday,Yes
6724,259,3.0,21.1,75,1.8,1551.0,16.4,,0.0,0.0,,No Holiday,Yes
6870,248,5.0,20.5,70,1.2,2000.0,,0.0,0.0,0.0,Autumn,No Holiday,Yes
6978,2056,,27.3,43,2.6,2000.0,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes
5603,522,10.0,32.2,50,0.8,1881.0,20.4,2.29,0.0,0.0,Summer,No Holiday,Yes
449,211,16.0,,31,3.1,1993.0,-16.7,0.56,0.0,2.0,Winter,No Holiday,Yes
5876,1605,19.0,35.2,52,2.3,1754.0,23.8,0.44,,0.0,Summer,No Holiday,Yes
1285,180,12.0,-11.3,27,3.7,1955.0,-26.6,1.18,0.0,1.0,Winter,No Holiday,Yes
3728,352,7.0,12.9,55,2.3,1952.0,,,0.0,0.0,Spring,No Holiday,Yes
362,302,1.0,-3.4,76,2.9,582.0,-7.0,0.0,0.0,,Winter,No Holiday,Yes
5231,1917,22.0,22.5,54,2.1,2000.0,12.7,0.0,0.0,0.0,Summer,No Holiday,Yes
7475,943,,15.0,44,0.5,1839.0,2.8,1.48,0.0,0.0,,No Holiday,Yes
8597,151,4.0,3.0,26,1.6,2000.0,-14.6,0.0,0.0,0.0,,,Yes
5150,994,13.0,31.2,54,,1961.0,20.7,3.11,,0.0,Summer,No Holiday,Yes
2461,626,12.0,15.5,47,3.3,1303.0,4.2,2.44,0.0,0.0,Spring,No Holiday,Yes
23,398,22.0,-0.9,83,1.5,1380.0,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes
2067,124,2.0,-1.5,46,1.1,1744.0,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1654,223,21.0,-6.3,48,2.2,1965.0,-15.5,0.0,,0.0,Winter,No Holiday,Yes
703,62,6.0,-1.1,81,1.0,253.0,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes
